PurchaseDate,ProductID,ProductName,Category,Price,QuantitySold,Promotion,Discount,Rating,CustomerAge,CustomerGender,CustomerLocation
2024-07-08,1920,Printer,Electronics,468.0,92,No,46,1.0,56,Female,Germany
2024-07-09,1921,Coffee Maker,Electronics,178.0,42,Yes,15,3.0,37,Female,South Africa
2024-07-10,1922,Facial Cleanser,Beauty,329.0,28,No,11,4.0,42,Male,United States
2024-07-11,1923,Bed,Sports,362.0,54,Yes,30,4.0,45,Male,United States
2024-07-12,1924,Facial Cleanser,Home & Garden,149.0,6,Yes,23,5.0,29,Male,France
2024-07-13,1925,Rug,Sports,375.0,94,Yes,13,4.0,19,Female,Brazil
2024-07-14,1926,Mascara,Electronics,346.0,19,No,44,4.0,60,Male,India
2024-07-15,1927,Moisturizer,Electronics,231.0,42,Yes,24,4.0,31,Male,Germany
2024-07-16,1928,Skirt,Sports,223.0,2,No,33,5.0,39,Female,Spain
2024-07-17,1929,Coffee Maker,Sports,365.0,10,Yes,2,5.0,48,Female,France
2024-07-18,1930,Football,Electronics,413.0,8,Yes,23,5.0,40,Male,Spain
2024-07-19,1931,Smartphone,Home & Garden,237.0,42,No,41,4.0,37,Male,Japan
2024-07-20,1932,Gaming Console,Beauty,106.0,8,No,8,2.0,55,Male,France
2024-07-21,1933,Hair Dryer,Beauty,80.0,46,No,25,0.0,21,Male,Germany
2024-07-22,1934,Basketball,Sports,133.0,14,No,19,1.0,32,Female,China
2024-07-23,1935,Hoodie,Beauty,201.0,75,No,39,0.0,41,Female,Italy
2024-07-24,1936,Facial Cleanser,Electronics,85.0,20,Yes,9,4.0,42,Male,United Kingdom
2024-07-25,1937,Bed,Electronics,262.0,70,Yes,18,5.0,18,Male,Russia
2024-07-26,1938,Shoes,Sports,463.0,44,No,2,3.0,24,Male,Germany
2024-07-27,1939,Coffee Maker,Sports,457.0,12,Yes,23,5.0,48,Female,Canada
2024-07-28,1940,Air Purifier,Sports,413.0,21,Yes,4,3.0,29,Male,United States
2024-07-29,1941,Dining Table,Home & Garden,155.0,51,Yes,2,1.0,59,Male,India
2024-07-30,1942,Shoes,Beauty,463.0,63,No,26,3.0,22,Female,South Africa
2024-07-31,1943,Refrigerator,Sports,391.0,-1,Yes,15,0.0,61,Female,South Africa
2024-08-01,1944,Laptop,Clothing,269.0,89,Yes,48,4.0,59,Male,Spain
2024-08-02,1945,Blush,Clothing,440.0,61,Yes,14,5.0,55,Male,India
2024-08-03,1946,Coffee Maker,Electronics,212.0,43,No,34,0.0,29,Female,Russia
2024-08-04,1947,Shoes,Beauty,488.0,41,Yes,11,4.0,56,Male,Brazil
2024-08-05,1948,TV,Sports,269.0,9,Yes,40,4.0,35,Male,United Kingdom
2024-08-06,1949,Tablet,Clothing,319.0,21,No,43,3.0,19,Female,Canada
2024-08-07,1950,Facial Cleanser,Beauty,169.0,3,No,25,5.0,27,Female,United States
2024-08-08,1951,Dining Table,Electronics,215.5,39,Yes,46,5.0,32,Female,Italy
2024-08-09,1952,Perfume,Home & Garden,385.0,17,Yes,33,5.0,47,Male,South Africa
2024-08-10,1953,Mascara,Beauty,449.0,99,No,22,5.0,61,Female,Russia
2024-08-11,1954,Facial Cleanser,Beauty,231.0,42,No,30,5.0,34,Female,Russia
2024-08-12,1955,Blush,Home & Garden,155.0,13,No,49,3.0,21,Male,Spain
2024-08-13,1956,Shorts,Beauty,266.0,68,No,19,5.0,24,Male,Russia
2024-08-14,1957,Golf Clubs,Electronics,254.0,11,No,11,3.0,58,Female,India
2024-08-15,1958,Basketball,Electronics,119.0,19,No,22,3.0,48,Female,Canada
2024-08-16,1959,Hoodie,Home & Garden,93.0,52,No,3,1.0,56,Male,Mexico
2024-08-17,1960,Microwave,Sports,378.0,-7,Yes,22,5.0,51,Male,France
2024-08-18,1961,Tennis Racket,Clothing,350.0,66,No,47,5.0,23,Female,Brazil
2024-08-19,1962,Air Purifier,Sports,277.0,48,No,47,3.0,55,Female,Russia
2024-08-20,1963,Wireless Earbuds,Beauty,233.0,76,Yes,0,5.0,62,Male,Germany
2024-08-21,1964,Badminton Set,Clothing,156.0,-3,No,24,0.0,51,Female,Germany
2024-08-22,1965,Skirt,Home & Garden,133.0,71,No,1,2.0,61,Male,Russia
2024-08-23,1966,Badminton Set,Home & Garden,387.0,1,Yes,29,0.0,32,Female,China
2024-08-24,1967,Bed,Clothing,299.0,20,No,2,5.0,31,Male,Spain
2024-08-25,1968,Coffee Maker,Electronics,412.0,67,Yes,20,3.0,23,Male,Mexico
2024-08-26,1969,Eyeshadow Palette,Clothing,490.0,23,Yes,24,4.0,54,Female,United States
2024-08-27,1970,Microwave,Beauty,70.0,71,Yes,19,1.0,49,Female,Canada
2024-08-28,1971,Skirt,Electronics,287.5,87,Yes,48,4.0,20,Male,Australia
2024-08-29,1972,Dress,Home & Garden,227.0,64,No,21,5.0,20,Female,India
2024-08-30,1973,Socks,Clothing,466.0,94,Yes,20,4.0,39,Female,Japan
2024-08-31,1974,Microwave,Sports,56.0,65,Yes,32,5.0,39,Female,Japan
2024-09-01,1975,Headphones,Sports,119.0,38,No,37,5.0,27,Male,Germany
2024-09-02,1976,Wireless Earbuds,Beauty,176.0,68,Yes,14,5.0,20,Female,South Africa
2024-09-03,1977,Tablet,Sports,448.0,46,Yes,45,4.0,29,Female,Australia
2024-09-04,1978,Lipstick,Clothing,209.0,84,Yes,14,1.0,46,Male,Japan
2024-09-05,1979,Blush,Clothing,297.0,82,Yes,45,4.0,34,Female,United Kingdom
2024-09-06,1980,Shorts,Sports,252.0,15,No,24,1.0,24,Female,United Kingdom
2024-09-07,1981,Facial Cleanser,Clothing,197.0,7,Yes,20,5.0,30,Male,United States
2024-09-08,1982,Football,Beauty,192.0,85,No,23,0.0,19,Male,Australia
2024-09-09,1983,Facial Cleanser,Electronics,481.0,75,No,4,4.0,21,Female,United Kingdom
2024-09-10,1984,Bed,Beauty,248.0,27,Yes,5,3.0,27,Female,United Kingdom
2024-09-11,1985,Exercise Bike,Beauty,454.0,70,Yes,48,5.0,56,Male,Mexico
2024-09-12,1986,Facial Cleanser,Clothing,475.0,76,Yes,42,5.0,41,Male,Germany
2024-09-13,1987,Gaming Console,Electronics,203.0,77,Yes,47,3.0,34,Female,Japan
2024-09-14,1988,Skateboard,Clothing,425.0,39,No,43,5.0,23,Female,United States
2024-09-15,1989,Hair Dryer,Home & Garden,433.0,-3,No,46,3.0,36,Female,Canada
2024-09-16,1990,Eyeshadow Palette,Clothing,191.0,30,No,22,4.0,22,Male,Russia
2024-09-17,1991,Jacket,Clothing,362.0,-5,Yes,3,5.0,49,Female,France
2024-09-18,1992,Foundation,Clothing,214.0,58,No,26,3.0,27,Male,India
2024-09-19,1993,Lipstick,Electronics,363.0,33,Yes,17,0.0,26,Male,India
2024-09-20,1994,Tennis Racket,Clothing,70.0,53,Yes,20,2.0,44,Male,South Africa
2024-09-21,1995,Camera,Electronics,131.0,18,Yes,27,1.0,30,Female,Italy
2024-09-22,1996,Coffee Maker,Sports,118.0,17,Yes,34,0.0,36,Female,Brazil
2024-09-23,1997,Exercise Bike,Home & Garden,180.0,0,Yes,21,1.0,38,Female,France
2024-09-24,1998,Blush,Electronics,136.0,54,No,39,0.0,41,Male,Spain
2024-09-25,1999,Camera,Sports,267.0,96,No,22,0.0,55,Female,France
2024-09-26,2000,Tennis Racket,Electronics,470.0,8,Yes,2,2.0,21,Male,India
